,sim_type,RHOS,NUM_STATIONS,NUM_PACKETS,BITRATE,PKTSIZE,delay,qsize,ssize,busy,fingerprint
3557,var,0.8,11,20000,1000,2000,111.3532628,3.178195684,3.984036045,0.806490237,3202.358075
3558,var,0.8,11,20000,1500,500,18.34296133,3.245507919,4.054000017,0.81018219,5731.09539
3559,var,0.8,11,20000,1500,1000,35.72813886,3.566314407,4.367073977,0.80142887,7610.039934
3560,var,0.8,11,20000,1500,2000,68.33388623,2.652021506,3.431894477,0.780318868,8736.648579
3561,var,0.8,11,20000,2000,500,13.97722107,3.16392938,3.954206299,0.791802097,9946.554205
3562,var,0.8,11,20000,2000,1000,26.97310463,3.337257491,4.143155058,0.80682658,5412.216716
3563,var,0.8,11,20000,2000,2000,51.69826195,3.028224123,3.817700969,0.791705704,8768.545536
3564,var,0.8,14,2000,1000,500,44.27892152,3.462676554,4.203920472,0.793999228,7617.081563
3565,var,0.8,14,2000,1000,1000,74.93475373,3.598113732,4.397507478,0.81455276,5561.457864
3566,var,0.8,14,2000,1000,2000,125.0148147,2.400055048,3.158833278,0.770731902,2680.562992
3567,var,0.8,14,2000,1500,500,26.56266379,3.722749252,4.492905824,0.80819747,3486.638084
3568,var,0.8,14,2000,1500,1000,39.40801849,1.827977804,2.558358842,0.74501873,8442.543363
3569,var,0.8,14,2000,1500,2000,80.63028257,2.643361265,3.44121495,0.798308007,2345.207404
3570,var,0.8,14,2000,2000,500,16.48932097,2.546429919,3.317897279,0.780291501,895.4976549
3571,var,0.8,14,2000,2000,1000,31.06704925,2.367608095,3.129223682,0.778961673,4218.329109
3572,var,0.8,14,2000,2000,2000,58.21903946,2.318306291,3.05213998,0.757861867,3782.91307
3573,var,0.8,14,5000,1000,500,34.35144298,3.626528815,4.412078236,0.804251034,4381.763278
3574,var,0.8,14,5000,1000,1000,70.81422504,3.391851712,4.197857481,0.809587875,2449.133133
3575,var,0.8,14,5000,1000,2000,147.5523619,3.297818401,4.104545757,0.818579871,5909.973336
3576,var,0.8,14,5000,1500,500,21.80065906,2.738007747,3.520267745,0.78842889,5301.505049
3577,var,0.8,14,5000,1500,1000,50.45642037,3.383550976,4.200113092,0.817115669,8253.552554
3578,var,0.8,14,5000,1500,2000,87.11573349,2.507890781,3.27193523,0.77454318,1460.119675
3579,var,0.8,14,5000,2000,500,14.62720448,2.273832535,3.019092234,0.75970547,9120.575902
3580,var,0.8,14,5000,2000,1000,34.23970408,2.827910248,3.610220466,0.791971132,6632.921907
3581,var,0.8,14,5000,2000,2000,65.17594191,3.36883307,4.153725139,0.793393448,8648.897769
3582,var,0.8,14,10000,1000,500,34.41305458,2.703113969,3.492597659,0.790235107,7746.746272
3583,var,0.8,14,10000,1000,1000,71.09388364,3.549810144,4.340034082,0.79788694,5915.493519
3584,var,0.8,14,10000,1000,2000,142.3625471,3.591928394,4.402473154,0.814222804,5286.96538
3585,var,0.8,14,10000,1500,500,23.53802317,3.36233564,4.157233711,0.805081141,6064.901943
3586,var,0.8,14,10000,1500,1000,40.50985058,2.453403446,3.207929955,0.758067252,9715.077171
3587,var,0.8,14,10000,1500,2000,95.76615767,3.493325153,4.305213754,0.814575978,7478.92052
3588,var,0.8,14,10000,2000,500,19.93120008,4.467681377,5.284133742,0.824687523,1455.895005
3589,var,0.8,14,10000,2000,1000,31.15677993,2.522527049,3.302311362,0.782504277,3186.246815
3590,var,0.8,14,10000,2000,2000,71.04136952,3.348998722,4.134225108,0.795099546,3406.118498
3591,var,0.8,14,20000,1000,500,34.8600241,3.173918462,3.972311419,0.79843872,6415.829282
3592,var,0.8,14,20000,1000,1000,69.38663741,3.559647033,4.357719579,0.799356286,5871.022936
3593,var,0.8,14,20000,1000,2000,136.1139116,3.156317679,3.940806917,0.785648044,3996.268706
3594,var,0.8,14,20000,1500,500,24.02581151,3.934193125,4.749376231,0.815289198,7083.338279
3595,var,0.8,14,20000,1500,1000,45.86502626,2.88766225,3.674612036,0.791725431,3018.725966
3596,var,0.8,14,20000,1500,2000,90.02540085,2.924886101,3.7210497,0.797963889,6521.163576
3597,var,0.8,14,20000,2000,500,17.79091683,3.034236502,3.826813853,0.79370893,7301.595358
3598,var,0.8,14,20000,2000,1000,35.85499728,3.303341887,4.100981621,0.799014373,9716.151175
3599,var,0.8,14,20000,2000,2000,71.18487045,3.039385434,3.835392096,0.798433117,2625.420195
3600,var,0.8,17,2000,1000,500,37.5275505,2.875518478,3.642758077,0.799763357,7617.302281
3601,var,0.8,17,2000,1000,1000,67.88729453,1.737362046,2.455843359,0.728199554,5796.783566
3602,var,0.8,17,2000,1000,2000,139.2965561,2.984386964,3.733027501,0.770051534,5850.310842
3603,var,0.8,17,2000,1500,500,26.74713559,2.077310484,2.81712563,0.751684376,8435.383485
3604,var,0.8,17,2000,1500,1000,55.04675047,4.888077303,5.685541777,0.814978919,2592.89995
3605,var,0.8,17,2000,1500,2000,95.71309532,2.408391398,3.138076703,0.758083502,1012.771939
3606,var,0.8,17,2000,2000,500,19.72986079,2.124422305,2.859893658,0.767110445,8990.383594
3607,var,0.8,17,2000,2000,1000,40.45146705,2.038154313,2.78368442,0.756439229,7128.610304
3608,var,0.8,17,2000,2000,2000,77.37892817,2.553209942,3.306932815,0.775341202,1281.055855
3609,var,0.8,17,5000,1000,500,42.01411884,3.259400754,4.038423293,0.786195348,8884.097175
3610,var,0.8,17,5000,1000,1000,87.81788144,3.349396702,4.131682069,0.789850574,3390.799253
3611,var,0.8,17,5000,1000,2000,164.6846641,2.720927653,3.465377571,0.760091766,9515.917779
3612,var,0.8,17,5000,1500,500,24.5131109,2.246129426,2.991311122,0.758342472,6004.309507
3613,var,0.8,17,5000,1500,1000,65.05693168,3.052621629,3.84204304,0.795200957,6062.876862
3614,var,0.8,17,5000,1500,2000,119.586131,3.804819759,4.613630205,0.809819997,322.2295856
3615,var,0.8,17,5000,2000,500,21.67544685,3.078465059,3.849353293,0.780953852,9951.145325
3616,var,0.8,17,5000,2000,1000,39.04731364,2.918570049,3.703456472,0.793410858,7486.733163
3617,var,0.8,17,5000,2000,2000,86.02052226,2.537447462,3.312080502,0.780493407,1290.257898
3618,var,0.8,17,10000,1000,500,41.88512191,2.792623982,3.586117644,0.794120967,6758.558388
3619,var,0.8,17,10000,1000,1000,88.53170637,4.015248949,4.813049116,0.80729078,2602.459331
3620,var,0.8,17,10000,1000,2000,164.0303676,2.862718691,3.656608117,0.794831478,5371.883761
3621,var,0.8,17,10000,1500,500,27.6228673,2.867018503,3.650102282,0.789175409,656.9489762
3622,var,0.8,17,10000,1500,1000,58.51727786,3.115111285,3.893582156,0.78386125,6410.906551
3623,var,0.8,17,10000,1500,2000,113.9317575,3.103631609,3.874797467,0.782241923,3005.598561
3624,var,0.8,17,10000,2000,500,18.81372182,2.703790983,3.488508433,0.790011616,7905.968548
3625,var,0.8,17,10000,2000,1000,41.13475174,3.527100475,4.313487868,0.794201873,23.41784438
3626,var,0.8,17,10000,2000,2000,81.65422418,3.053492471,3.857295048,0.809180096,575.0069835
3627,var,0.8,17,20000,1000,500,41.38545219,2.921548624,3.717715442,0.797137317,2324.671302
3628,var,0.8,17,20000,1000,1000,82.97626362,3.465426666,4.265300482,0.802688384,8697.825852
3629,var,0.8,17,20000,1000,2000,163.5806793,2.993356013,3.780632526,0.789046044,5193.85409
3630,var,0.8,17,20000,1500,500,27.84453361,3.131363189,3.930073707,0.799009647,4887.675799
3631,var,0.8,17,20000,1500,1000,54.13683585,2.96353815,3.754887037,0.793224287,2059.786555
3632,var,0.8,17,20000,1500,2000,110.258159,3.224182321,4.021369093,0.799240251,9000.476404
3633,var,0.8,17,20000,2000,500,21.73979366,3.82393956,4.617580291,0.798692028,6348.709415
3634,var,0.8,17,20000,2000,1000,42.90558408,3.298731731,4.098883475,0.800335472,9688.99252
3635,var,0.8,17,20000,2000,2000,86.03619724,3.362531729,4.160276432,0.800800291,8082.665615
3636,var,0.8,20,2000,1000,500,45.83264793,3.105894151,3.897125456,0.810800761,2503.750771
3637,var,0.8,20,2000,1000,1000,85.58597952,2.670127384,3.414525516,0.758638871,3874.884666
3638,var,0.8,20,2000,1000,2000,184.6913284,2.232199361,2.981244291,0.750635311,8297.316159
3639,var,0.8,20,2000,1500,500,31.50423347,2.636196729,3.401829865,0.773242446,4859.676246
3640,var,0.8,20,2000,1500,1000,69.22327989,2.668194081,3.425336454,0.77413252,9338.745227
3641,var,0.8,20,2000,1500,2000,144.5519528,3.169675481,3.952764956,0.804475754,5765.157962
3642,var,0.8,20,2000,2000,500,24.32526188,3.343634251,4.084013977,0.762887609,5992.844582
3643,var,0.8,20,2000,2000,1000,45.60231684,3.301215463,4.066305442,0.798160338,3953.747092
3644,var,0.8,20,2000,2000,2000,97.19616102,2.189663544,2.972133048,0.782615772,555.5818295
3645,var,0.8,20,5000,1000,500,46.99247302,3.340772294,4.131817026,0.794961951,3061.71556
3646,var,0.8,20,5000,1000,1000,91.09005831,2.576364579,3.331811184,0.757262096,3559.838838
3647,var,0.8,20,5000,1000,2000,206.3626526,3.73267409,4.539464397,0.814840086,3750.827014
3648,var,0.8,20,5000,1500,500,35.9646643,3.533496527,4.336436414,0.816098964,9740.748237
3649,var,0.8,20,5000,1500,1000,75.62279767,3.530404324,4.319059312,0.796233478,3910.806489
3650,var,0.8,20,5000,1500,2000,126.0308773,2.493604051,3.264503472,0.784817341,4812.850934
3651,var,0.8,20,5000,2000,500,24.26577531,3.211413448,3.988513235,0.783741031,2444.118568
3652,var,0.8,20,5000,2000,1000,49.86920302,2.705610566,3.460279206,0.76713654,4351.452912
3653,var,0.8,20,5000,2000,2000,106.0357726,3.803898277,4.617633678,0.82189249,1805.820204
3654,var,0.8,20,10000,1000,500,48.80182913,2.768816276,3.549133741,0.784903006,8439.37891
3655,var,0.8,20,10000,1000,1000,95.40740622,2.841610119,3.633813077,0.794168386,8072.01482
3656,var,0.8,20,10000,1000,2000,193.057304,2.644717612,3.416775743,0.775203685,6434.401896
3657,var,0.8,20,10000,1500,500,34.50968546,3.447922776,4.233847439,0.793018243,6729.264072
3658,var,0.8,20,10000,1500,1000,68.62024058,3.362714661,4.168082929,0.810793306,8308.26876
3659,var,0.8,20,10000,1500,2000,140.2283377,3.498912212,4.303724696,0.80906645,9760.261234
3660,var,0.8,20,10000,2000,500,25.15593641,3.217729946,4.01120518,0.796664524,4900.689851
3661,var,0.8,20,10000,2000,1000,48.5465845,3.210697457,3.99412921,0.789758446,5052.658559
3662,var,0.8,20,10000,2000,2000,94.89234167,3.241621455,4.025306877,0.785888156,9939.853752
3663,var,0.8,20,20000,1000,500,50.03242034,3.310588995,4.112552635,0.802185989,1431.187923
3664,var,0.8,20,20000,1000,1000,102.1219584,3.216898841,4.015477111,0.800664155,4015.899401
3665,var,0.8,20,20000,1000,2000,201.3357748,3.276662214,4.07626273,0.802179542,7873.303739
3666,var,0.8,20,20000,1500,500,32.03484146,3.221780343,4.012520574,0.791771438,1170.944168
3667,var,0.8,20,20000,1500,1000,67.59255211,3.480092639,4.275628927,0.796611211,6338.294393
3668,var,0.8,20,20000,1500,2000,130.9903681,3.04843827,3.839610571,0.793212134,6129.758513
3669,var,0.8,20,20000,2000,500,24.10455237,2.914967188,3.701576763,0.788647308,4412.953297
3670,var,0.8,20,20000,2000,1000,48.9647724,3.260398343,4.050151157,0.791382652,783.1372038
3671,var,0.8,20,20000,2000,2000,99.03861878,3.174864133,3.969756955,0.799174646,6136.551307
3672,var,0.9,5,2000,1000,500,19.64679101,3.781324039,4.601072005,0.844305721,3849.833302
3673,var,0.9,5,2000,1000,1000,41.25000922,6.523809663,7.392267663,0.885600498,2305.982212
3674,var,0.9,5,2000,1000,2000,138.6634368,13.19805893,14.11619079,0.953589685,1378.144527
3675,var,0.9,5,2000,1500,500,16.37240702,6.48473797,7.348375851,0.879566474,3859.364747
3676,var,0.9,5,2000,1500,1000,22.86884522,8.094791912,8.968492813,0.905815321,1177.604443
3677,var,0.9,5,2000,1500,2000,67.23338421,11.37798357,12.26978797,0.92345444,6904.423247
3678,var,0.9,5,2000,2000,500,12.65569782,5.814731376,6.695576565,0.88190091,1201.849098
3679,var,0.9,5,2000,2000,1000,18.84428395,4.981761516,5.85028871,0.875619069,7775.773541
3680,var,0.9,5,2000,2000,2000,44.54126222,5.825719465,6.655590035,0.891229001,2408.703264
3681,var,0.9,5,5000,1000,500,22.43528226,9.640942285,10.54777647,0.918309659,5940.579707
3682,var,0.9,5,5000,1000,1000,44.2281374,8.035245576,8.933966253,0.906970886,5614.122724
3683,var,0.9,5,5000,1000,2000,84.51795184,5.607608233,6.483169833,0.892898565,4498.27511
3684,var,0.9,5,5000,1500,500,18.47692856,11.3287366,12.21573202,0.901884425,2666.238489
3685,var,0.9,5,5000,1500,1000,25.038136,4.546501146,5.409431697,0.868349324,8832.85279
3686,var,0.9,5,5000,1500,2000,57.48527449,6.114759237,7.007467867,0.894439793,3245.073929
3687,var,0.9,5,5000,2000,500,9.65922076,4.839327559,5.689849702,0.872439612,1867.889865
3688,var,0.9,5,5000,2000,1000,25.80968466,8.269219587,9.173622056,0.909427051,8304.692208
3689,var,0.9,5,5000,2000,2000,55.81257784,8.855956746,9.764333999,0.91420614,5764.019937
3690,var,0.9,5,10000,1000,500,24.35332956,7.775031346,8.673955132,0.908669372,7622.325669
3691,var,0.9,5,10000,1000,1000,62.69968845,7.294617616,8.200478767,0.906866132,878.5075922
3692,var,0.9,5,10000,1000,2000,104.2767312,7.540731742,8.436812747,0.898887599,6658.148172
3693,var,0.9,5,10000,1500,500,15.69582071,6.872162859,7.761277236,0.890514819,3831.063291
3694,var,0.9,5,10000,1500,1000,31.89653467,5.605194269,6.484627867,0.883093438,715.6776041
3695,var,0.9,5,10000,1500,2000,55.43768799,5.962787618,6.845856087,0.888067477,8058.912306
3696,var,0.9,5,10000,2000,500,13.41453562,8.47616599,9.387925331,0.914759968,460.8916944
3697,var,0.9,5,10000,2000,1000,23.26473596,6.623946855,7.513318729,0.896078423,2928.086574
3698,var,0.9,5,10000,2000,2000,53.39909713,6.392608795,7.275325657,0.888802318,7496.767214
3699,var,0.9,5,20000,1000,500,24.04532573,7.771649205,8.66272514,0.896711346,6472.945515
3700,var,0.9,5,20000,1000,1000,43.01680515,7.126572762,8.019469324,0.89677853,1090.628393
3701,var,0.9,5,20000,1000,2000,98.94211078,6.827351493,7.714303153,0.888842159,3701.288849
3702,var,0.9,5,20000,1500,500,18.03112119,8.031721116,8.916207025,0.889345332,2748.632274
3703,var,0.9,5,20000,1500,1000,29.38574192,6.969605023,7.851470947,0.886130102,36.14954875
3704,var,0.9,5,20000,1500,2000,66.85669773,8.710593291,9.60188848,0.899259808,2061.962855
3705,var,0.9,5,20000,2000,500,11.71940885,7.232554847,8.130954122,0.898809043,1213.6674
3706,var,0.9,5,20000,2000,1000,24.393602,7.91835949,8.81795286,0.902081009,3826.600546
3707,var,0.9,5,20000,2000,2000,42.58523945,6.988411373,7.876791226,0.889919722,1629.573986
3708,var,0.9,8,2000,1000,500,42.31730831,11.97060666,12.86478091,0.912045529,5238.552156
3709,var,0.9,8,2000,1000,1000,65.67657191,4.249169283,5.071990497,0.856278198,8434.30762
3710,var,0.9,8,2000,1000,2000,155.5006114,6.134264408,6.98437192,0.889973731,5846.116477
3711,var,0.9,8,2000,1500,500,17.93530024,4.237286612,5.047530132,0.833309475,8699.792792
3712,var,0.9,8,2000,1500,1000,56.53146604,8.278757353,9.113151921,0.882852492,4791.898783
3713,var,0.9,8,2000,1500,2000,98.49473029,7.691735666,8.552339223,0.908032251,1606.428913
3714,var,0.9,8,2000,2000,500,14.33281217,6.609534493,7.497491387,0.891645709,7587.506077
3715,var,0.9,8,2000,2000,1000,32.59218359,9.898391358,10.78276828,0.89138937,2841.223972
3716,var,0.9,8,2000,2000,2000,61.0801467,6.278059386,7.153293161,0.877585122,3800.280016
3717,var,0.9,8,5000,1000,500,28.73324501,4.582801725,5.441994727,0.863281773,8279.111977
3718,var,0.9,8,5000,1000,1000,120.1849683,11.8951583,12.76041067,0.91453509,1033.392607
3719,var,0.9,8,5000,1000,2000,146.7924596,5.806203094,6.674882733,0.8856682,1958.557487
3720,var,0.9,8,5000,1500,500,22.57275348,5.196870987,6.066380713,0.871367459,8981.844069
3721,var,0.9,8,5000,1500,1000,57.15423392,14.65675317,15.52895122,0.923196483,6797.224753
3722,var,0.9,8,5000,1500,2000,101.0784185,9.006672826,9.879774502,0.891022341,9829.10243
3723,var,0.9,8,5000,2000,500,28.30399567,9.312661313,10.19253957,0.900052531,563.5773288
3724,var,0.9,8,5000,2000,1000,34.24125837,8.887323343,9.803548408,0.918558886,124.1633089
3725,var,0.9,8,5000,2000,2000,67.01348221,8.450765452,9.32661196,0.903262206,3263.315052
3726,var,0.9,8,10000,1000,500,35.24249746,6.722542363,7.614980246,0.893115767,1697.721434
3727,var,0.9,8,10000,1000,1000,84.18891502,6.668125457,7.554316006,0.891640241,2826.195592
3728,var,0.9,8,10000,1000,2000,146.937519,7.225248208,8.100177019,0.881693225,326.7713296
3729,var,0.9,8,10000,1500,500,26.6950362,8.156112464,9.038157809,0.89382568,3560.42048
3730,var,0.9,8,10000,1500,1000,55.70905184,12.893443,13.80553975,0.924656548,8665.555765
3731,var,0.9,8,10000,1500,2000,104.0607314,8.793627571,9.682925879,0.897576539,3096.656983
3732,var,0.9,8,10000,2000,500,19.19474619,8.05130377,8.95725046,0.906862721,5425.856006
3733,var,0.9,8,10000,2000,1000,40.8252412,6.576015969,7.460975658,0.889763069,6344.417682
3734,var,0.9,8,10000,2000,2000,78.70105592,6.938512387,7.83342489,0.903308795,331.2553546
3735,var,0.9,8,20000,1000,500,43.83051806,10.27517491,11.1887085,0.9163083,2327.724259
3736,var,0.9,8,20000,1000,1000,91.44816008,14.71892823,15.62288204,0.904928118,2894.885437
3737,var,0.9,8,20000,1000,2000,166.217361,8.152655776,9.045282053,0.894211249,3129.913658
3738,var,0.9,8,20000,1500,500,25.88675176,7.803977253,8.704131307,0.90090792,9547.742366
3739,var,0.9,8,20000,1500,1000,50.60394332,7.46575182,8.35707547,0.891968312,7272.224782
3740,var,0.9,8,20000,1500,2000,97.39434461,7.331566832,8.2266852,0.897423812,1123.16071
3741,var,0.9,8,20000,2000,500,20.66781618,9.365509839,10.27177399,0.913555605,9764.325432
3742,var,0.9,8,20000,2000,1000,35.81749521,6.156015351,7.034352849,0.880424232,3531.914807
3743,var,0.9,8,20000,2000,2000,89.10390954,8.506160427,9.401891066,0.897826203,4282.972249
3744,var,0.9,11,2000,1000,500,36.8667909,4.847463769,5.648776267,0.853399416,9876.371939
3745,var,0.9,11,2000,1000,1000,75.94388674,4.008489367,4.79025993,0.822396659,1350.348465
3746,var,0.9,11,2000,1000,2000,159.4240112,4.108999401,4.940842012,0.844202308,6351.991891
3747,var,0.9,11,2000,1500,500,27.69392786,5.13941864,5.949125345,0.863413246,9194.127164
3748,var,0.9,11,2000,1500,1000,60.45899019,4.970755326,5.790561161,0.824550661,7690.899012
3749,var,0.9,11,2000,1500,2000,125.1898547,4.732496563,5.594520883,0.869873546,5552.87617
3750,var,0.9,11,2000,2000,500,19.11653177,4.440726709,5.247191124,0.840544057,4201.78637
3751,var,0.9,11,2000,2000,1000,41.75189221,4.492722635,5.314548437,0.824153158,3365.336505
3752,var,0.9,11,2000,2000,2000,112.4901196,10.16528512,11.0283381,0.89721099,3381.124948
3753,var,0.9,11,5000,1000,500,46.25963689,5.747455873,6.615585945,0.885531738,3776.091876
3754,var,0.9,11,5000,1000,1000,93.53026768,5.079681265,5.925101015,0.864689921,1531.239486
3755,var,0.9,11,5000,1000,2000,183.4450791,7.505509832,8.403088312,0.897895747,6813.56123
3756,var,0.9,11,5000,1500,500,35.82229597,4.766441189,5.646784006,0.886365817,1814.673551
3757,var,0.9,11,5000,1500,1000,67.3042229,7.608260409,8.480725547,0.894342475,1663.910534
3758,var,0.9,11,5000,1500,2000,149.2532574,8.965869862,9.846917191,0.884281434,6455.331064
3759,var,0.9,11,5000,2000,500,23.07726929,4.973987034,5.825142232,0.869561878,6621.868858
3760,var,0.9,11,5000,2000,1000,56.18287987,10.59338013,11.47782696,0.897965051,8698.088809
3761,var,0.9,11,5000,2000,2000,109.8662692,11.77412089,12.65550228,0.889896473,6480.460576
3762,var,0.9,11,10000,1000,500,53.83416467,6.347994419,7.23108384,0.88619043,9695.969017
3763,var,0.9,11,10000,1000,1000,95.6660822,6.893272545,7.771834358,0.885972234,7653.292013
3764,var,0.9,11,10000,1000,2000,199.1826048,7.070025082,7.95514522,0.888658241,6484.957764
3765,var,0.9,11,10000,1500,500,37.65572589,7.691868087,8.569988381,0.887905453,3843.345672
3766,var,0.9,11,10000,1500,1000,66.20834996,6.481914153,7.347621659,0.88083927,6355.202654
3767,var,0.9,11,10000,1500,2000,117.8818927,4.804250136,5.666470168,0.868231519,420.7004564
3768,var,0.9,11,10000,2000,500,22.27104764,5.117679874,5.977752358,0.868867908,6738.27598
3769,var,0.9,11,10000,2000,1000,55.58867966,6.730495875,7.625233546,0.899942136,4110.790408
3770,var,0.9,11,10000,2000,2000,104.9598115,6.917375654,7.811900301,0.896288711,6269.88686
3771,var,0.9,11,20000,1000,500,54.78865385,7.430988435,8.318173756,0.894426382,6619.295785
3772,var,0.9,11,20000,1000,1000,104.8683994,7.84411049,8.728788552,0.893997627,4400.420657
3773,var,0.9,11,20000,1000,2000,200.0805881,8.286644771,9.175470209,0.894139989,1531.391761
3774,var,0.9,11,20000,1500,500,42.02188413,9.29561468,10.1923508,0.90415975,2317.979407
3775,var,0.9,11,20000,1500,1000,67.6211718,7.780970537,8.676072992,0.89922446,3913.778221
